timestamp,heart_rate_bpm,steps,sleeping,spo2_pct,calories_burned,is_anomaly,rule_tachycardia,rule_bradycardia,rule_low_spo2,rule_sleep_steps,rule_sleep_hr,rule_anomaly,prophet_anomaly,dbscan_anomaly,anomaly_score,final_anomaly,severity
2024-01-30 22:10:00,54.2,79.0,0.0,96.9,5.74,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 22:15:00,64.2,89.0,0.0,97.5,6.0,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 22:20:00,53.5,84.0,0.0,97.4,5.13,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 22:25:00,51.9,63.0,0.0,97.6,4.26,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 22:30:00,50.3,75.0,0.0,98.3,5.64,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 22:35:00,59.2,82.0,0.0,97.6,7.0,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 22:40:00,63.1,80.0,0.0,88.4,6.45,1.0,0,0,1,0,0,1,0,0,1,1,low
2024-01-30 22:45:00,57.7,76.0,0.0,98.2,5.5,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 22:50:00,60.5,79.0,0.0,97.8,5.95,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 22:55:00,63.5,88.0,0.0,97.8,6.4,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:00:00,54.5,0.0,1.0,97.4,2.45,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:05:00,61.8,0.0,1.0,98.5,2.41,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:10:00,55.6,0.0,1.0,97.7,2.36,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:15:00,62.6,0.0,1.0,96.9,2.32,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:20:00,62.0,0.0,1.0,97.8,2.82,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:25:00,58.7,0.0,1.0,97.4,3.59,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:30:00,58.3,0.0,1.0,98.2,3.0,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:35:00,55.0,0.0,1.0,97.7,2.89,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:40:00,66.6,0.0,1.0,97.5,4.34,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:45:00,58.2,0.0,1.0,98.2,3.2,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:50:00,59.3,0.0,1.0,97.5,2.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-30 23:55:00,57.7,0.0,1.0,97.8,2.9,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:00:00,57.4,0.0,1.0,97.4,2.8,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:05:00,57.0,0.0,1.0,97.2,2.71,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:10:00,64.2,0.0,1.0,97.7,3.34,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:15:00,52.6,0.0,1.0,98.1,2.41,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:20:00,53.0,0.0,1.0,97.1,2.56,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:25:00,56.1,0.0,1.0,98.2,2.91,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:30:00,57.1,0.0,1.0,97.1,2.15,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:35:00,62.6,0.0,1.0,97.3,3.74,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:40:00,58.4,0.0,1.0,97.7,2.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:45:00,61.5,0.0,1.0,98.3,3.11,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:50:00,59.2,0.0,1.0,97.1,3.4,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 00:55:00,53.5,0.0,1.0,97.0,2.03,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:00:00,61.2,0.0,1.0,96.6,2.82,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:05:00,59.9,0.0,1.0,97.3,4.23,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:10:00,53.2,0.0,1.0,97.1,2.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:15:00,47.6,0.0,1.0,97.6,2.09,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:20:00,62.7,0.0,1.0,96.9,3.1,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:25:00,53.9,0.0,1.0,97.6,3.84,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:30:00,60.9,0.0,1.0,97.3,1.71,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:35:00,58.5,0.0,1.0,97.7,2.97,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:40:00,59.3,0.0,1.0,97.3,3.19,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:45:00,53.9,0.0,1.0,97.7,2.18,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:50:00,54.0,0.0,1.0,98.0,3.62,0.4999999999999999,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 01:55:00,63.0,355.0,1.0,97.5,3.71,1.0,0,0,0,1,0,1,0,0,1,1,low
2024-01-31 02:00:00,53.5,0.0,1.0,97.8,2.56,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:05:00,56.6,0.0,1.0,98.1,2.9,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:10:00,57.9,0.0,1.0,97.7,3.22,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:15:00,55.9,0.0,1.0,97.9,2.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:20:00,58.2,0.0,1.0,97.4,2.03,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:25:00,61.0,0.0,1.0,96.8,2.03,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:30:00,58.1,0.0,1.0,97.8,3.47,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:35:00,57.0,0.0,1.0,98.4,2.36,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:40:00,60.6,0.0,1.0,97.2,3.4,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:45:00,54.7,0.0,1.0,97.6,2.09,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:50:00,59.1,0.0,1.0,97.6,1.78,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 02:55:00,58.6,0.0,1.0,97.5,1.99,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:00:00,50.5,0.0,1.0,97.0,2.68,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:05:00,57.3,0.0,1.0,97.3,2.79,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:10:00,68.0,0.0,1.0,92.9,2.9,1.0,0,0,1,0,0,1,0,0,1,1,low
2024-01-31 03:15:00,61.8,0.0,1.0,97.2,3.38,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:20:00,62.8,0.0,1.0,97.3,3.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:25:00,61.0,0.0,1.0,97.3,3.83,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:30:00,65.3,0.0,1.0,96.6,3.79,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:35:00,60.4,0.0,1.0,97.5,2.93,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:40:00,52.8,0.0,1.0,98.1,2.98,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:45:00,54.8,0.0,1.0,97.8,3.78,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:50:00,48.3,0.0,1.0,97.9,2.43,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 03:55:00,58.0,0.0,1.0,97.5,2.98,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:00:00,65.1,0.0,1.0,97.4,3.52,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:05:00,61.0,0.0,1.0,97.4,2.89,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:10:00,56.3,0.0,1.0,97.5,3.01,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:15:00,55.4,0.0,1.0,97.2,2.6,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:20:00,61.7,0.0,1.0,97.6,2.41,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:25:00,50.2,0.0,1.0,97.9,1.69,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:30:00,57.0,0.0,1.0,97.2,2.64,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:35:00,56.5,0.0,1.0,97.8,3.01,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:40:00,64.1,0.0,1.0,97.3,3.4,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:45:00,62.1,0.0,1.0,97.5,3.21,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:50:00,59.0,0.0,1.0,97.2,3.3,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 04:55:00,63.4,0.0,1.0,97.4,3.4,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:00:00,62.3,0.0,1.0,98.5,3.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:05:00,54.4,0.0,1.0,97.0,3.08,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:10:00,53.7,0.0,1.0,97.6,3.12,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:15:00,64.5,0.0,1.0,97.6,3.59,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:20:00,60.1,0.0,1.0,98.4,2.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:25:00,62.0,0.0,1.0,98.4,3.47,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:30:00,54.1,0.0,1.0,96.8,2.26,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:35:00,54.8,0.0,1.0,98.0,2.39,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:40:00,58.5,0.0,1.0,98.2,2.83,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:45:00,51.1,0.0,1.0,97.9,2.83,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:50:00,54.15,0.0,1.0,98.1,3.38,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 05:55:00,57.2,0.0,1.0,97.5,3.17,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:00:00,87.1,69.0,0.0,98.1,6.65,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:05:00,79.1,77.0,0.0,97.0,7.16,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:10:00,82.1,94.0,0.0,97.4,8.27,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:15:00,83.6,99.0,0.0,96.7,7.94,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:20:00,76.6,74.0,0.0,97.7,6.45,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:25:00,80.2,80.0,0.0,97.9,6.74,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:30:00,84.1,85.0,0.0,97.3,7.62,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:35:00,81.0,78.0,0.0,97.3,7.18,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:40:00,87.3,86.0,0.0,97.5,7.4,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:45:00,82.6,78.0,0.0,97.2,7.63,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:50:00,84.2,86.0,0.0,98.7,7.71,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 06:55:00,74.6,80.0,0.0,96.9,7.22,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:00:00,85.0,206.0,0.0,97.7,12.55,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:05:00,86.2,187.0,0.0,97.0,12.2,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:10:00,78.6,190.0,0.0,97.1,12.3,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:15:00,76.1,191.0,0.0,96.8,12.17,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:20:00,82.4,215.0,0.0,97.3,13.33,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:25:00,80.5,187.0,0.0,97.7,11.21,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:30:00,80.9,202.0,0.0,98.1,12.16,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:35:00,78.5,189.0,0.0,97.9,11.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:40:00,73.9,224.0,0.0,97.6,11.76,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:45:00,87.2,200.0,0.0,97.3,12.22,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:50:00,80.9,201.5,0.0,97.3,12.19,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 07:55:00,79.0,203.0,0.0,97.9,11.97,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:00:00,77.9,210.0,0.0,97.3,12.12,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:05:00,78.9,224.0,0.0,98.0,13.29,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:10:00,74.9,206.0,0.0,97.5,12.84,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:15:00,81.7,188.0,0.0,96.1,10.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:20:00,86.1,188.0,0.0,97.5,11.64,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:25:00,74.8,184.0,0.0,97.6,11.38,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:30:00,70.2,187.0,0.0,98.1,10.1,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:35:00,86.9,182.0,0.0,98.7,12.62,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:40:00,83.8,231.0,0.0,96.9,12.37,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:45:00,86.5,234.0,0.0,98.1,13.67,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:50:00,84.2,204.0,0.0,98.2,13.12,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 08:55:00,79.3,207.0,0.0,97.1,11.86,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:00:00,83.3,62.0,0.0,97.25,9.48,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:05:00,109.1,52.0,0.0,97.4,7.09,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:10:00,45.2,47.0,0.0,97.3,6.82,1.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:15:00,130.8,48.0,0.0,97.6,6.19,1.0,1,0,0,0,0,1,0,0,1,1,low
2024-01-31 09:20:00,90.8,60.0,0.0,97.2,6.34,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:25:00,86.0,55.0,0.0,97.6,5.83,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:30:00,82.7,36.0,0.0,96.8,6.14,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:35:00,101.8,49.0,0.0,98.1,7.15,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:40:00,108.4,55.0,0.0,97.3,7.96,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:45:00,82.7,61.0,0.0,97.2,7.23,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:50:00,93.7,39.0,0.0,97.6,6.36,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 09:55:00,83.3,47.0,0.0,98.0,6.09,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:00:00,98.6,52.0,0.0,97.8,6.54,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:05:00,86.9,65.0,0.0,97.9,5.93,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:10:00,89.7,49.0,0.0,97.65,6.56,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:15:00,106.5,49.0,0.0,97.4,7.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:20:00,77.1,57.0,0.0,97.2,5.94,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:25:00,85.0,58.0,0.0,98.1,6.8,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:30:00,114.3,51.0,0.0,97.2,8.13,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:35:00,93.9,51.0,0.0,98.5,6.5,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:40:00,86.5,61.0,0.0,97.4,7.27,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:45:00,98.5,60.0,0.0,98.4,7.61,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:50:00,76.0,53.0,0.0,97.4,6.37,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 10:55:00,90.0,48.0,0.0,96.9,6.02,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:00:00,87.0,56.0,0.0,97.6,6.76,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:05:00,92.6,51.0,0.0,96.6,7.36,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:10:00,95.8,52.0,0.0,98.5,6.4,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:15:00,102.3,63.0,0.0,98.05,6.46,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:20:00,91.3,50.0,0.0,97.6,6.92,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:25:00,83.4,56.0,0.0,98.0,6.04,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:30:00,93.1,49.0,0.0,98.1,7.22,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:35:00,86.6,42.0,0.0,97.2,7.02,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:40:00,91.1,57.0,0.0,97.5,6.81,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:45:00,82.5,56.0,0.0,98.6,6.46,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:50:00,87.5,44.0,0.0,97.2,6.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 11:55:00,87.6,49.0,0.0,97.2,5.95,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:00:00,110.5,56.0,0.0,97.3,8.16,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:05:00,77.6,41.0,0.0,97.3,5.83,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:10:00,85.1,65.0,0.0,97.7,7.12,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:15:00,80.9,41.0,0.0,97.3,4.41,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:20:00,93.6,38.0,0.0,97.1,6.51,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:25:00,106.0,51.0,0.0,96.9,7.05,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:30:00,90.9,56.0,0.0,98.0,7.14,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:35:00,109.9,48.0,0.0,97.3,6.88,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:40:00,106.6,50.0,0.0,98.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:45:00,94.0,46.0,0.0,97.8,7.1,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:50:00,87.7,51.0,0.0,97.4,6.59,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 12:55:00,95.5,52.0,0.0,97.5,6.88,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:00:00,92.5,48.0,0.0,98.0,7.64,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:05:00,87.5,43.0,0.0,96.9,6.59,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:10:00,83.9,55.0,0.0,97.15,5.65,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:15:00,95.8,67.0,0.0,97.4,7.41,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:20:00,101.4,51.0,0.0,97.0,7.67,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:25:00,87.5,56.0,0.0,96.8,5.79,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:30:00,99.0,53.0,0.0,97.5,6.46,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:35:00,116.3,63.0,0.0,98.2,8.54,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:40:00,82.9,47.0,0.0,97.2,6.82,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:45:00,102.4,44.0,0.0,97.6,7.24,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:50:00,95.6,67.0,0.0,97.0,7.69,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 13:55:00,104.2,42.0,0.0,97.2,6.88,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:00:00,94.5,57.0,0.0,97.5,6.9,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:05:00,102.3,0.0,0.0,97.7,6.68,1.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:10:00,110.1,44.0,0.0,97.2,7.8,0.5,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:15:00,86.3,49.0,0.0,96.8,6.7,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:20:00,87.7,41.0,0.0,97.4,6.95,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:25:00,98.4,61.0,0.0,96.9,6.32,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:30:00,74.5,55.0,0.0,97.3,5.88,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:35:00,92.8,47.0,0.0,98.0,6.51,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:40:00,93.4,52.0,0.0,98.4,7.63,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:45:00,84.8,42.0,0.0,96.6,6.29,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:50:00,80.0,58.0,0.0,97.0,6.46,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 14:55:00,98.1,55.0,0.0,97.4,6.76,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:00:00,97.0,46.0,0.0,97.4,6.39,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:05:00,104.2,59.0,0.0,97.6,8.11,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:10:00,106.4,44.0,0.0,97.7,6.59,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:15:00,90.3,50.0,0.0,96.6,6.17,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:20:00,78.2,48.0,0.0,98.0,5.79,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:25:00,100.7,49.0,0.0,98.0,7.57,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:30:00,63.5,44.0,0.0,96.2,4.39,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:35:00,96.7,50.0,0.0,97.2,6.16,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:40:00,108.6,48.0,0.0,97.6,7.66,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:45:00,86.4,48.0,0.0,98.1,6.94,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:50:00,89.8,56.0,0.0,98.2,7.1,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 15:55:00,86.0,47.0,0.0,97.1,6.8,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:00:00,95.0,50.0,0.0,97.9,6.61,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:05:00,95.1,41.0,0.0,97.2,6.84,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:10:00,75.3,46.0,0.0,97.6,5.48,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:15:00,80.5,45.0,0.0,97.8,6.25,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:20:00,83.8,57.0,0.0,97.8,6.51,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:25:00,76.8,42.0,0.0,98.0,5.49,0.4999999999999999,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:30:00,84.55,51.0,0.0,97.3,6.7,1.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:35:00,92.3,58.0,0.0,97.9,7.51,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:40:00,91.6,50.0,0.0,98.0,6.07,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:45:00,85.9,46.0,0.0,97.7,5.3,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:50:00,71.8,55.0,0.0,97.5,6.44,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 16:55:00,99.0,49.0,0.0,97.1,6.35,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 17:00:00,74.0,207.0,0.0,97.8,11.37,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 17:05:00,72.5,191.0,0.0,97.7,11.4,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 17:10:00,79.5,197.0,0.0,97.3,12.2,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 17:15:00,77.7,179.0,0.0,97.2,11.36,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-31 17:20:00,102.2,183.0,0.0,97.1,12.77,0.0,0,0,0,0,0,0,0,0,0,0,normal
